QFLS_eV,simulation_results-shallow-plateau_alphas-mu-1,simulation_results-shallow_photodoping_alphas-mu-1,simulation_results-no-photodopgin_alphas-mu-1,simulation_results-trap-high-Nt_alphas-mu-1,simulation_results-trap-low-Nt_alphas-mu-1
1.44787132907095,1.16602196198732,1.2945979854156,1.26120884560904,1.16620358656032,0.90536823887499
1.45018302244256,1.19435504567429,1.31808203495745,1.28795413815494,1.19446649974278,0.937325164703831
1.45249471581417,1.22245580537371,1.34109080982225,1.31469214788438,1.22206523477448,0.969268734565394
1.45480640918578,1.2499220538848,1.36539249397469,1.34141746221259,1.24937237421557,1.00115865045817
1.45711810255738,1.27625085223939,1.39068961312142,1.36833200701382,1.27631133607875,1.03310819508568
1.45942979592899,1.30232395157069,1.41554404158491,1.39534691758223,1.30259069449787,1.06510958800856
1.4617414893006,1.32801172058547,1.44479204064613,1.42244535730065,1.32815938977371,1.09731163761401
1.46405318267221,1.35325333819987,1.49690243458636,1.44972908074261,1.35330219783402,1.12981948883215
1.46636487604381,1.37789072493208,1.55069045723356,1.47722862064058,1.3776423724791,1.16285858506849
1.46867656941542,1.40245786223013,1.59527296340287,1.50495673849319,1.40236956262025,1.19700820687164
1.47098826278703,1.42789339577929,1.63339322149705,1.53334657829712,1.42814705803588,1.23279490147626
1.47329995615864,1.45655259858299,1.62421316744501,1.56262813474826,1.45673854916805,1.27069893679419
1.47561164953024,1.48961029091201,1.45961119603437,1.5986531587998,1.48948423795654,1.31039853915324
1.47792334290185,1.52468129537265,1.35121323202758,1.65961230187466,1.52479630005887,1.35135084295441
1.48023503627346,1.55882509996516,1.29841034047983,1.72221030908118,1.55902952693667,1.39295277961348
1.48254672964507,1.5912007030293,1.27621537918943,1.77878470795731,1.59095543075367,1.43529850610765
1.48485842301667,1.6205811902822,1.27396687452931,1.83547623079818,1.62072435736767,1.47929070028382
1.48717011638828,1.64793846257476,1.29341877257274,1.87694569587925,1.64748620487695,1.53011109400063
1.48948180975989,NaN,NaN,NaN,NaN,NaN
